#INFO,Version=0.0.2,Template= eBay-draft-listings-template_US,,,,,,,,
#INFO Action and Category ID are required fields. 1) Set Action to Draft 2) Please find the category ID for your listings here: https://pages.ebay.com/sellerinformation/news/categorychanges.html,,,,,,,,,,
"#INFO After you've successfully uploaded your draft from the Seller Hub Reports tab, complete your drafts to active listings here: https://www.ebay.com/sh/lst/drafts",,,,,,,,,,
#INFO,,,,,,,,,,
Action(SiteID=US|Country=US|Currency=USD|Version=1193|CC=UTF-8),Custom label (SKU),Category ID,Title,UPC,Price,Quantity,Item photo URL,Condition ID,Description,Format
Draft,JOHNSON-0--RAW,215,0 Panini Emanate Randy Johnson # Arizona Diamondbacks,,58.64,1,,3000,<p><b>0 Panini Emanate Randy Johnson #</b></p><p><b>Serial Numbered:</b> 16/25</p><p>Autograph</p><p>Arizona Diamondbacks | Baseball</p><p><b>VINTAGE</b></p><p><b>Market Data:</b> Avg Market Value: $65.16 | Recent Sales Range: $1.25 - $156.00 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,WILSON-0--RAW,215,0 Fanatics Emanate Jacob Wilson # Oakland Athletics,,56.87,1,,3000,<p><b>0 Fanatics Emanate Jacob Wilson #</b></p><p><b>Serial Numbered:</b> 33/50</p><p>Autograph</p><p>Oakland Athletics | Baseball</p><p><b>VINTAGE</b></p><p><b>Market Data:</b> Avg Market Value: $63.19 | Recent Sales Range: $15.00 - $150.00 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,GREENE-0--RAW,215,0 Emanate Emanate Spencer Torkelson & Riley Greene # Detroit Tigers,,105.29,1,,3000,<p><b>0 Emanate Emanate Spencer Torkelson & Riley Greene #</b></p><p><b>Serial Numbered:</b> 04/10</p><p>Autograph</p><p>Detroit Tigers | Baseball</p><p><b>VINTAGE</b></p><p><b>Market Data:</b> Avg Market Value: $116.99 | Recent Sales Range: $80.27 - $180.00 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,MCCUTCHEN-0--RAW,215,0 Fanatics Emanate Andrew McCutchen # Pittsburgh Pirates,,135.40,1,,3000,<p><b>0 Fanatics Emanate Andrew McCutchen #</b></p><p><b>Serial Numbered:</b> 32/99</p><p>Autograph</p><p>Pittsburgh Pirates | Baseball</p><p><b>VINTAGE</b></p><p><b>Market Data:</b> Avg Market Value: $150.45 | Recent Sales Range: $15.97 - $299.99 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,JR.-0--RAW,215,0 Panini Emanate Ronald Acuña Jr. # Atlanta Braves,,131.50,1,,3000,<p><b>0 Panini Emanate Ronald Acuña Jr. #</b></p><p><b>Serial Numbered:</b> 27/50</p><p>Autograph</p><p>Atlanta Braves | Baseball</p><p><b>VINTAGE</b></p><p><b>Market Data:</b> Avg Market Value: $146.12 | Recent Sales Range: $95.00 - $342.00 | Based on 1 market source</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,SCHMIDT-0--RAW,215,0 Fanatics Emanate Mike Schmidt # Philadelphia Phillies,,121.37,1,,3000,<p><b>0 Fanatics Emanate Mike Schmidt #</b></p><p><b>Serial Numbered:</b> 13/50</p><p>Autograph</p><p>Philadelphia Phillies | Baseball</p><p><b>VINTAGE</b></p><p><b>Market Data:</b> Avg Market Value: $134.86 | Recent Sales Range: $58.50 - $199.99 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,BOGGS-0--RAW,215,0 Fanatics Emanate Wade Boggs # Tampa Bay Devil Rays,,50.23,1,,3000,<p><b>0 Fanatics Emanate Wade Boggs #</b></p><p><b>Serial Numbered:</b> 76/99</p><p>Autograph</p><p>Tampa Bay Devil Rays | Baseball</p><p><b>VINTAGE</b></p><p><b>Market Data:</b> Avg Market Value: $55.81 | Recent Sales Range: $2.74 - $179.99 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,ADAMES-0--RAW,215,0 Fanatics Emanate Willy Adames # San Francisco Giants,,35.08,1,,3000,<p><b>0 Fanatics Emanate Willy Adames #</b></p><p><b>Serial Numbered:</b> 04/99</p><p>Autograph</p><p>San Francisco Giants | Baseball</p><p><b>VINTAGE</b></p><p><b>Market Data:</b> Avg Market Value: $38.98 | Recent Sales Range: $7.50 - $69.95 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,LANGFORD-0--RAW,215,0 Topps Emanate Wyatt Langford # Texas Rangers,,48.29,1,,3000,<p><b>0 Topps Emanate Wyatt Langford #</b></p><p><b>Serial Numbered:</b> 13/75</p><p>Autograph</p><p>Texas Rangers | Baseball</p><p><b>VINTAGE</b></p><p><b>Market Data:</b> Avg Market Value: $53.65 | Recent Sales Range: $1.49 - $224.99 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,SPRINGER-0--RAW,215,0 Panini Emanate George Springer # Toronto Blue Jays,,21.52,1,,3000,<p><b>0 Panini Emanate George Springer #</b></p><p><b>Serial Numbered:</b> 23/50</p><p>Autograph</p><p>Toronto Blue Jays | Baseball</p><p><b>VINTAGE</b></p><p><b>Market Data:</b> Avg Market Value: $23.91 | Recent Sales Range: $0.06 - $125.00 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,WALKER-2022--RAW,215,2022 Fanatics Emanate Christian Walker Halftone Short Edition # Houston Astros,,107.24,1,,3000,<p><b>2022 Fanatics Emanate Christian Walker #</b></p><p>Halftone Short Edition | Autograph</p><p>Houston Astros | Baseball</p><p><b>Market Data:</b> Avg Market Value: $119.16 | Recent Sales Range: $26.00 - $295.00 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,CHOURIO-0--RAW,215,0 Fanatics Emanate Jackson Chourio # Milwaukee Brewers,,74.34,1,,3000,<p><b>0 Fanatics Emanate Jackson Chourio #</b></p><p><b>Serial Numbered:</b> 04/10</p><p>Autograph</p><p>Milwaukee Brewers | Baseball</p><p><b>VINTAGE</b></p><p><b>Market Data:</b> Avg Market Value: $82.60 | Recent Sales Range: $30.00 - $230.00 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,BOHM-0--RAW,215,0 Fanatics Emanate Alec Bohm # Philadelphia Phillies,,70.56,1,,3000,<p><b>0 Fanatics Emanate Alec Bohm #</b></p><p><b>Serial Numbered:</b> 78/99</p><p>Autograph</p><p>Philadelphia Phillies | Baseball</p><p><b>VINTAGE</b></p><p><b>Market Data:</b> Avg Market Value: $78.40 | Recent Sales Range: $27.00 - $175.50 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,SWANSON-0--RAW,215,0 Fanatics Emanate Dansby Swanson # Chicago Cubs,,71.92,1,,3000,<p><b>0 Fanatics Emanate Dansby Swanson #</b></p><p><b>Serial Numbered:</b> 19/25</p><p>Autograph</p><p>Chicago Cubs | Baseball</p><p><b>VINTAGE</b></p><p><b>Market Data:</b> Avg Market Value: $79.92 | Recent Sales Range: $19.99 - $409.50 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,SABATHIA-0--RAW,215,0 Panini Emanate CC Sabathia # Cleveland Indians,,61.20,1,,3000,<p><b>0 Panini Emanate CC Sabathia #</b></p><p><b>Serial Numbered:</b> 67/99</p><p>Autograph</p><p>Cleveland Indians | Baseball</p><p><b>VINTAGE</b></p><p><b>Market Data:</b> Avg Market Value: $68.00 | Recent Sales Range: $1.35 - $250.00 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
