#INFO,Version=0.0.2,Template= eBay-draft-listings-template_US,,,,,,,,
#INFO Action and Category ID are required fields. 1) Set Action to Draft 2) Please find the category ID for your listings here: https://pages.ebay.com/sellerinformation/news/categorychanges.html,,,,,,,,,,
"#INFO After you've successfully uploaded your draft from the Seller Hub Reports tab, complete your drafts to active listings here: https://www.ebay.com/sh/lst/drafts",,,,,,,,,,
#INFO,,,,,,,,,,
Action(SiteID=US|Country=US|Currency=USD|Version=1193|CC=UTF-8),Custom label (SKU),Category ID,Title,UPC,Price,Quantity,Item photo URL,Condition ID,Description,Format
Draft,TAGOVAILOA-2024-PRIZM-COLORBLAST-25-PSA10,215,2024 Panini Prizm Tua Tagovailoa Color Blast #25 PSA 10 Miami Dolphins,,244.61,1,,2750,<p><b>2024 Panini Prizm Tua Tagovailoa #25</b></p><p><b>Grade:</b> PSA 10 GEM MINT</p><p>Color Blast</p><p>Miami Dolphins | Football</p><p><b>Market Data:</b> Avg Market Value: $241.80 | Recent Sales Range: $55.00 - $500.00 | Based on 2 market sources</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,BRADY-2017-SELECT-SILVERPRIZM-286-PSA10,215,2017 Panini Select Tom Brady Silver Prizm #286 PSA 10 New England Patriots,,268.39,1,,2750,<p><b>2017 Panini Select Tom Brady #286</b></p><p><b>Grade:</b> PSA 10 GEM MINT</p><p>Silver Prizm</p><p>New England Patriots | Football</p><p><b>Market Data:</b> Avg Market Value: $298.21 | Recent Sales Range: $140.50 - $535.00 | Based on 2 market sources</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,MCCARTHY-2024-MOSAIC-MONEY-1-PSA8,215,2024 Panini Mosaic J.J. McCarthy Money #1 PSA 8 RC Minnesota Vikings,,33.01,1,,2750,<p><b>2024 Panini Mosaic J.J. McCarthy #1</b></p><p><b>Grade:</b> PSA 8 NM-MT</p><p>Money | Rookie Card</p><p>Minnesota Vikings | Football</p><p><b>Market Data:</b> Avg Market Value: $36.68 | Recent Sales Range: $2.25 - $109.99 | Based on 2 market sources</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,MCCARTHY-2024-PRIZM-400-PSA8,215,2024 Panini Prizm J.J. McCarthy #400 PSA 8 RC Minnesota Vikings,,48.37,1,,2750,<p><b>2024 Panini Prizm J.J. McCarthy #400</b></p><p><b>Grade:</b> PSA 8 NM-MT</p><p>Rookie Card | Autograph</p><p>Minnesota Vikings | Football</p><p><b>Market Data:</b> Avg Market Value: $42.99 | Recent Sales Range: $5.55 - $240.00 | Based on 2 market sources</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,JACKSON-2020-SELECT-ZEBRAPRIZM-303-PSA10,215,2020 Panini Select Lamar Jackson Zebra Prizm #303 PSA 10 Baltimore Ravens,,187.31,1,,2750,<p><b>2020 Panini Select Lamar Jackson #303</b></p><p><b>Grade:</b> PSA 10 GEM MINT</p><p>Zebra Prizm</p><p>Baltimore Ravens | Football</p><p><b>Market Data:</b> Avg Market Value: $173.15 | Recent Sales Range: $40.54 - $399.00 | Based on 2 market sources</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,AIKMAN-1997-PLAYOFFZONE-GOLD-23-PSA8,215,1997 Playoff Playoff Zone Troy Aikman Gold #23 PSA 8 Dallas Cowboys,,21.19,1,,2750,<p><b>1997 Playoff Playoff Zone Troy Aikman #23</b></p><p><b>Grade:</b> PSA 8 NM-MT</p><p>Gold</p><p>Dallas Cowboys | Football</p><p><b>Market Data:</b> Avg Market Value: $19.30 | Recent Sales Range: $12.00 - $21.50 | Based on 2 market sources</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,SANDERS-1989-SCORE-257-PSA9,215,1989 Score Score Barry Sanders #257 PSA 9 RC Detroit Lions,,160.68,1,,2750,<p><b>1989 Score Score Barry Sanders #257</b></p><p><b>Grade:</b> PSA 9 MINT</p><p>Rookie Card</p><p>Detroit Lions | Football</p><p><b>VINTAGE</b></p><p><b>Market Data:</b> Avg Market Value: $180.88 | Recent Sales Range: $155.51 - $205.00 | Based on 2 market sources</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,BRADY-2020-MOSAIC-GOTGAMEMOSAICBLUEFLUORESCENT-10-BGS95,215,2020 Panini Mosaic Tom Brady Got Game Mosaic Blue Fluorescent #GG2 BGS 9.5 Ta...,,28.87,1,,2750,<p><b>2020 Panini Mosaic Tom Brady #GG2</b></p><p><b>Grade:</b> BGS 9.5 GEM MINT<br><b>Serial Numbered:</b> 10/15</p><p>Got Game Mosaic Blue Fluorescent</p><p>Tampa Bay Buccaneers | Football</p><p><b>Market Data:</b> Avg Market Value: $32.08 | Recent Sales Range: $1.99 - $350.00 | Based on 2 market sources</p><p>Card ships in BGS protective case with tracking.</p>,FixedPrice
Draft,TAGOVAILOA-2020-CONTENDERS-CHAMPIONSHIPTICKET-09-BGS95,215,2020 Panini Contenders Tua Tagovailoa Championship Ticket #103 BGS 9.5 RC Mia...,,117.54,1,,2750,<p><b>2020 Panini Contenders Tua Tagovailoa #103</b></p><p><b>Grade:</b> BGS 9.5 GEM MINT<br><b>Serial Numbered:</b> 09/49</p><p>Championship Ticket | Rookie Card | Autograph</p><p>Miami Dolphins | Football</p><p><b>Market Data:</b> Avg Market Value: $130.60 | Recent Sales Range: $11.50 - $349.99 | Based on 2 market sources</p><p>Card ships in BGS protective case with tracking.</p>,FixedPrice
Draft,HURTS-2020-ENCASEDROOKIEENDORSEMENTS-07-BGS95,215,2020 Panini Encased Rookie Endorsements Jalen Hurts #RE-JU BGS 9.5 RC Philade...,,1071.76,1,,2750,<p><b>2020 Panini Encased Rookie Endorsements Jalen Hurts #RE-JU</b></p><p><b>Grade:</b> BGS 9.5 GEM MINT<br><b>Serial Numbered:</b> 07/50</p><p>Rookie Card | Autograph</p><p>Philadelphia Eagles | Football</p><p><b>Market Data:</b> Avg Market Value: $1190.84 | Recent Sales Range: $329.00 - $3011.13 | Based on 2 market sources</p><p>Card ships in BGS protective case with tracking.</p>,FixedPrice
Draft,RIVERS-2004-CHROME-REFRACTOR-230-BGS9,215,2004 Topps Chrome Philip Rivers Refractor #230 BGS 9 RC San Diego Chargers,,97.60,1,,2750,<p><b>2004 Topps Chrome Philip Rivers #230</b></p><p><b>Grade:</b> BGS 9 MINT</p><p>Refractor | Rookie Card</p><p>San Diego Chargers | Football</p><p><b>Market Data:</b> Avg Market Value: $108.44 | Recent Sales Range: $89.99 - $122.50 | Based on 2 market sources</p><p>Card ships in BGS protective case with tracking.</p>,FixedPrice
Draft,WILLIAMS-2024-OBSIDIAN-BLACKCOLORBLAST-1-BGS95,215,2024 Panini Obsidian Caleb Williams Black Color Blast #1 BGS 9.5 RC Chicago B...,,2314.88,1,,2750,<p><b>2024 Panini Obsidian Caleb Williams #1</b></p><p><b>Grade:</b> BGS 9.5 GEM MINT</p><p>Black Color Blast | Rookie Card</p><p>Chicago Bears | Football</p><p><b>Market Data:</b> Avg Market Value: $2572.09 | Recent Sales Range: $900.00 - $7999.00 | Based on 2 market sources</p><p>Card ships in BGS protective case with tracking.</p>,FixedPrice
Draft,JOHNSON-2025-DONRUSSDOWNTOWN-4-BGS95,215,2025 Panini Donruss Downtown Calvin Johnson #4 BGS 9.5 Detroit Lions,,396.60,1,,2750,<p><b>2025 Panini Donruss Downtown Calvin Johnson #4</b></p><p><b>Grade:</b> BGS 9.5 GEM MINT</p><p>Detroit Lions | Football</p><p><b>Market Data:</b> Avg Market Value: $440.67 | Recent Sales Range: $375.00 - $625.00 | Based on 2 market sources</p><p>Card ships in BGS protective case with tracking.</p>,FixedPrice
