#INFO,Version=0.0.2,Template= eBay-draft-listings-template_US,,,,,,,,
#INFO Action and Category ID are required fields. 1) Set Action to Draft 2) Please find the category ID for your listings here: https://pages.ebay.com/sellerinformation/news/categorychanges.html,,,,,,,,,,
"#INFO After you've successfully uploaded your draft from the Seller Hub Reports tab, complete your drafts to active listings here: https://www.ebay.com/sh/lst/drafts",,,,,,,,,,
#INFO,,,,,,,,,,
Action(SiteID=US|Country=US|Currency=USD|Version=1193|CC=UTF-8),Custom label (SKU),Category ID,Title,UPC,Price,Quantity,Item photo URL,Condition ID,Description,Format
Draft,SOGARD-2024-123-RAW,215,2024 Topps Chrome Nick Sogard Green Refractor #123 RC Boston Red Sox,,4.76,1,,3000,<p><b>2024 Topps Chrome Nick Sogard #123</b></p><p><b>Serial Numbered:</b> 99/99</p><p>Green Refractor | Rookie Card</p><p>Boston Red Sox | Baseball</p><p><b>Market Data:</b> Avg Market Value: $5.29 | Recent Sales Range: $0.99 - $15.00 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,WALDREP-2024-90-RAW,215,2024 Topps Chrome Hurston Waldrep Gold Wave Refractor #90 RC Atlanta Braves,,7.88,1,,3000,<p><b>2024 Topps Chrome Hurston Waldrep #90</b></p><p><b>Serial Numbered:</b> 48/50</p><p>Gold Wave Refractor | Rookie Card</p><p>Atlanta Braves | Baseball</p><p><b>Market Data:</b> Avg Market Value: $8.76 | Recent Sales Range: $1.00 - $30.00 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,MCGREEVY-2024--RAW,215,2024 Topps Chrome Michael McGreevy # RC St. Louis Cardinals,,19.80,1,,3000,<p><b>2024 Topps Chrome Michael McGreevy #</b></p><p>Rookie Card | Autograph</p><p>St. Louis Cardinals | Baseball</p><p><b>Market Data:</b> Avg Market Value: $22.00 | Recent Sales Range: $5.00 - $100.00 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,LOMAVITA-2025-B25-CL-RAW,215,2025 Topps Bowman's Best Caleb LoMavita #B25-CL Washington Nationals,,4.57,1,,3000,<p><b>2025 Topps Bowman's Best Caleb LoMavita #B25-CL</b></p><p>Autograph</p><p>Washington Nationals | Baseball</p><p><b>Market Data:</b> Avg Market Value: $5.08 | Recent Sales Range: $1.93 - $15.50 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,BAZZANA-2025-B25-TB-RAW,215,2025 Topps Bowman's Best Travis Bazzana Refractor #B25-TB RC Cleveland Guardians,,53.23,1,,3000,<p><b>2025 Topps Bowman's Best Travis Bazzana #B25-TB</b></p><p>Refractor | Rookie Card | Autograph</p><p>Cleveland Guardians | Baseball</p><p><b>Market Data:</b> Avg Market Value: $59.14 | Recent Sales Range: $5.25 - $144.99 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,DOYLE-2025-B25-LDO-RAW,215,2025 Topps Bowman's Best Liam Doyle Best of 2025 Autograph Card #B25-LDO St. ...,,28.35,1,,3000,<p><b>2025 Topps Bowman's Best Liam Doyle #B25-LDO</b></p><p>Best of 2025 Autograph Card | Autograph</p><p>St. Louis Cardinals | Baseball</p><p><b>Market Data:</b> Avg Market Value: $31.50 | Recent Sales Range: $22.50 - $49.99 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,ELKINS-2025-B25-JE-RAW,215,2025 Topps Bowman's Best Jaron Elkins #B25-JE Los Angeles Dodgers,,13.50,1,,3000,<p><b>2025 Topps Bowman's Best Jaron Elkins #B25-JE</b></p><p>Autograph</p><p>Los Angeles Dodgers | Baseball</p><p><b>Market Data:</b> Avg Market Value: $15.00 | Recent Sales Range: $4.00 - $49.99 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,BRICEÑO-2025-B25-JB-RAW,215,2025 Topps Bowman's Best Josue Briceño #B25-JB Detroit Tigers,,28.70,1,,3000,<p><b>2025 Topps Bowman's Best Josue Briceño #B25-JB</b></p><p>Autograph</p><p>Detroit Tigers | Baseball</p><p><b>Market Data:</b> Avg Market Value: $31.89 | Recent Sales Range: $8.27 - $75.00 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,WHITE-2025-B25-TW-RAW,215,2025 Bowman Best of 2025 Thomas White #B25-TW Miami Marlins,,30.89,1,,3000,<p><b>2025 Bowman Best of 2025 Thomas White #B25-TW</b></p><p><b>Serial Numbered:</b> 013/150</p><p>Autograph</p><p>Miami Marlins | Baseball</p><p><b>Market Data:</b> Avg Market Value: $34.32 | Recent Sales Range: $11.50 - $95.00 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,DICKERSON-2025-B25-LD1-RAW,215,2025 Topps Bowman's Best Luke Dickerson #B25-LD1 Washington Nationals,,9.33,1,,3000,<p><b>2025 Topps Bowman's Best Luke Dickerson #B25-LD1</b></p><p><b>Serial Numbered:</b> 34/75</p><p>Autograph</p><p>Washington Nationals | Baseball</p><p><b>Market Data:</b> Avg Market Value: $10.37 | Recent Sales Range: $3.66 - $27.99 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,YOUNG-2025-B25-QY-RAW,215,2025 Topps Bowman's Best Quentin Young #B25-QY RC Minnesota Twins,,19.33,1,,3000,<p><b>2025 Topps Bowman's Best Quentin Young #B25-QY</b></p><p><b>Serial Numbered:</b> 43/99</p><p>Rookie Card | Autograph</p><p>Minnesota Twins | Baseball</p><p><b>Market Data:</b> Avg Market Value: $21.48 | Recent Sales Range: $6.50 - $75.00 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,ALTUVE-2021--RAW,215,2021 Topps Series 1 Jose Altuve # Houston Astros,,2.57,1,,3000,<p><b>2021 Topps Series 1 Jose Altuve #</b></p><p>Game-Used Relic</p><p>Houston Astros | Baseball</p><p><b>Market Data:</b> Avg Market Value: $2.86 | Recent Sales Range: $1.99 - $5.00 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,LINDOR-2015--RAW,215,2015 Topps Museum Collection Francisco Lindor # Cleveland Indians,,20.89,1,,3000,<p><b>2015 Topps Museum Collection Francisco Lindor #</b></p><p><b>Serial Numbered:</b> 01/99</p><p>Game-Used Relic</p><p>Cleveland Indians | Baseball</p><p><b>Market Data:</b> Avg Market Value: $23.21 | Recent Sales Range: $3.00 - $76.00 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,JR.-2023-GY-5-RAW,215,2023 Topps Stadium Club Vladimir Guerrero Jr. Goin' Yard #GY-5 Toronto Blue Jays,,17.61,1,,3000,<p><b>2023 Topps Stadium Club Vladimir Guerrero Jr. #GY-5</b></p><p>Goin' Yard</p><p>Toronto Blue Jays | Baseball</p><p><b>Market Data:</b> Avg Market Value: $19.57 | Recent Sales Range: $0.99 - $79.99 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,TROUT-2022-JNM-MT-RAW,215,2022 Topps Series One Mike Trout Commemorative Jersey Number Medallion #JNM-M...,,6.46,1,,3000,<p><b>2022 Topps Series One Mike Trout #JNM-MT</b></p><p>Commemorative Jersey Number Medallion | Game-Used Relic</p><p>Los Angeles Angels | Baseball</p><p><b>Market Data:</b> Avg Market Value: $7.18 | Recent Sales Range: $4.99 - $17.50 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,JR.-2021-STCL-RA-RAW,215,2021 Topps Series One Ronald Acuña Jr. Spring Training Cap Logo Patch #STCL-R...,,12.23,1,,3000,<p><b>2021 Topps Series One Ronald Acuña Jr. #STCL-RA</b></p><p>Spring Training Cap Logo Patch | Game-Used Relic</p><p>Atlanta Braves | Baseball</p><p><b>Market Data:</b> Avg Market Value: $13.59 | Recent Sales Range: $2.00 - $24.99 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,HOSKINS-2021--RAW,215,2021 Topps Tribute Rhys Hoskins # Philadelphia Phillies,,20.51,1,,3000,<p><b>2021 Topps Tribute Rhys Hoskins #</b></p><p>Autograph | Game-Used Relic</p><p>Philadelphia Phillies | Baseball</p><p><b>Market Data:</b> Avg Market Value: $22.79 | Recent Sales Range: $9.99 - $39.99 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,TROUT-2012-B9-RAW,215,2012 Bowman Bowman Mike Trout Gold #B9 Los Angeles Angels,,33.79,1,,3000,<p><b>2012 Bowman Bowman Mike Trout #B9</b></p><p><b>Serial Numbered:</b> 41/50</p><p>Gold</p><p>Los Angeles Angels | Baseball</p><p><b>Market Data:</b> Avg Market Value: $37.55 | Recent Sales Range: $1.78 - $287.00 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,JR.-2023-1-RAW,215,2023 Panini Donruss Diamond Kings Ken Griffey Jr. #1 Seattle Mariners,,3.98,1,,3000,<p><b>2023 Panini Donruss Diamond Kings Ken Griffey Jr. #1</b></p><p><b>Serial Numbered:</b> 479/500</p><p>Seattle Mariners | Baseball</p><p><b>Market Data:</b> Avg Market Value: $4.42 | Recent Sales Range: $0.99 - $30.00 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,SKENES-2025-93-RAW,215,2025 Panini Crusade Paul Skenes #93 Pittsburgh,,6.13,1,,3000,<p><b>2025 Panini Crusade Paul Skenes #93</b></p><p>Pittsburgh | Baseball</p><p><b>Market Data:</b> Avg Market Value: $6.81 | Recent Sales Range: $3.00 - $20.70 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,JR.-0-DG5-2-RAW,215,0 Topps Chrome Ken Griffey Jr. #DG5-2 Seattle Mariners,,15.97,1,,3000,<p><b>0 Topps Chrome Ken Griffey Jr. #DG5-2</b></p><p>Seattle Mariners | Baseball</p><p><b>VINTAGE</b></p><p><b>Market Data:</b> Avg Market Value: $17.74 | Recent Sales Range: $3.25 - $65.00 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,JACKSON-2025-LS-23-RAW,215,2025 Topps Chrome Lightning Speed Bo Jackson #LS-23 Kansas City Royals,,2.73,1,,3000,<p><b>2025 Topps Chrome Lightning Speed Bo Jackson #LS-23</b></p><p>Kansas City Royals | Baseball</p><p><b>Market Data:</b> Avg Market Value: $3.04 | Recent Sales Range: $1.50 - $7.00 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
