#INFO,Version=0.0.2,Template= eBay-draft-listings-template_US,,,,,,,,
#INFO Action and Category ID are required fields. 1) Set Action to Draft 2) Please find the category ID for your listings here: https://pages.ebay.com/sellerinformation/news/categorychanges.html,,,,,,,,,,
"#INFO After you've successfully uploaded your draft from the Seller Hub Reports tab, complete your drafts to active listings here: https://www.ebay.com/sh/lst/drafts",,,,,,,,,,
#INFO,,,,,,,,,,
Action(SiteID=US|Country=US|Currency=USD|Version=1193|CC=UTF-8),Custom label (SKU),Category ID,Title,UPC,Price,Quantity,Item photo URL,Condition ID,Description,Format
Draft,DANIELS-2024-PRIZM-SILVERPRIZM-347-PSA10,215,2024 Panini Prizm Jayden Daniels Silver Prizm #347 PSA 10 RC Washington Comma...,,974.93,1,,2750,<p><b>2024 Panini Prizm Jayden Daniels #347</b></p><p><b>Grade:</b> PSA 10 GEM MINT</p><p>Silver Prizm | Rookie Card</p><p>Washington Commanders | Football</p><p><b>Market Data:</b> Avg Market Value: $866.61 | Recent Sales Range: $660.00 - $1140.00 | Based on 1 market source</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,DANIELS-2024-DONRUSSOPTIC-FIRE-248-PSA10,215,2024 Panini Donruss Optic Jayden Daniels Fire #248 PSA 10 RC Washington Comma...,,180.50,1,,2750,<p><b>2024 Panini Donruss Optic Jayden Daniels #248</b></p><p><b>Grade:</b> PSA 10 GEM MINT</p><p>Fire | Rookie Card</p><p>Washington Commanders | Football</p><p><b>Market Data:</b> Avg Market Value: $180.85 | Recent Sales Range: $43.00 - $1855.00 | Based on 1 market source</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,MOSS-1998-BOWMANSBEST-REFRACTOR-109-PSA9,215,1998 Bowman Bowman's Best Randy Moss Refractor #109 PSA 9 RC Minnesota Vikings,,108.28,1,,2750,<p><b>1998 Bowman Bowman's Best Randy Moss #109</b></p><p><b>Grade:</b> PSA 9 MINT</p><p>Refractor | Rookie Card</p><p>Minnesota Vikings | Football</p><p><b>Market Data:</b> Avg Market Value: $96.25 | Recent Sales Range: $31.99 - $411.84 | Based on 1 market source</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,WARD-2025-DONRUSS-RATEDROOKIESRETRO-2-PSA10,215,2025 Panini Donruss Cam Ward Rated Rookies Retro #2 PSA 10 RC Tennessee Titans,,78.34,1,,2750,<p><b>2025 Panini Donruss Cam Ward #2</b></p><p><b>Grade:</b> PSA 10 GEM MINT</p><p>Rated Rookies Retro | Rookie Card</p><p>Tennessee Titans | Football</p><p><b>Market Data:</b> Avg Market Value: $80.00 | Recent Sales Range: $80.00 - $80.00 | Based on 1 market source</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,JR-2024-SELECT-BLUEDISCO-11-PSA9,215,2024 Panini Select Michael Penix Jr. Blue Disco #371 PSA 9 RC Atlanta Falcons...,,36.43,1,,2750,<p><b>2024 Panini Select Michael Penix Jr. #371</b></p><p><b>Grade:</b> PSA 9 MINT<br><b>Serial Numbered:</b> 11/25</p><p>Blue Disco | Rookie Card</p><p>Atlanta Falcons | Football</p><p><b>Market Data:</b> Avg Market Value: $33.68 | Recent Sales Range: $13.00 - $100.00 | Based on 1 market source</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,MAYE-2024-PRIZM-ORANGEICE-329-PSA9,215,2024 Panini Prizm Drake Maye Orange Ice #329 PSA 9 RC New England Patriots,,101.79,1,,2750,<p><b>2024 Panini Prizm Drake Maye #329</b></p><p><b>Grade:</b> PSA 9 MINT</p><p>Orange Ice | Rookie Card</p><p>New England Patriots | Football</p><p><b>Market Data:</b> Avg Market Value: $110.23 | Recent Sales Range: $110.00 - $110.46 | Based on 1 market source</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,WORTHY-2024-SELECT-DRAGONSCALEPRIZM-119-PSA10,215,2024 Panini Select Xavier Worthy Dragon Scale Prizm #119 PSA 10 RC Kansas Cit...,,85.31,1,,2750,<p><b>2024 Panini Select Xavier Worthy #119</b></p><p><b>Grade:</b> PSA 10 GEM MINT</p><p>Dragon Scale Prizm | Rookie Card</p><p>Kansas City Chiefs | Football</p><p><b>Market Data:</b> Avg Market Value: $83.00 | Recent Sales Range: $71.00 - $95.00 | Based on 1 market source</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,WOODSON-1998-CHROME-44-PSA10,215,1998 Topps Chrome Charles Woodson #44 PSA 10 RC Oakland Raiders,,322.61,1,,2750,<p><b>1998 Topps Chrome Charles Woodson #44</b></p><p><b>Grade:</b> PSA 10 GEM MINT</p><p>Rookie Card</p><p>Oakland Raiders | Football</p><p><b>Market Data:</b> Avg Market Value: $298.22 | Recent Sales Range: $98.40 - $860.00 | Based on 1 market source</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,BROWN-2023-BLACK-WHITENIGHT-WN24-PSA9,215,2023 Panini Black A.J. Brown White Night #WN-24 PSA 9 Philadelphia Eagles,,107.20,1,,2750,<p><b>2023 Panini Black A.J. Brown #WN-24</b></p><p><b>Grade:</b> PSA 9 MINT</p><p>White Night</p><p>Philadelphia Eagles | Football</p><p><b>Market Data:</b> Avg Market Value: $99.09 | Recent Sales Range: $27.00 - $293.00 | Based on 1 market source</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,JACKSON-2018-DONRUSSOPTIC-167-PSA10,215,2018 Panini Donruss Optic Lamar Jackson #167 PSA 10 RC Baltimore Ravens,,246.20,1,,2750,<p><b>2018 Panini Donruss Optic Lamar Jackson #167</b></p><p><b>Grade:</b> PSA 10 GEM MINT</p><p>Rookie Card</p><p>Baltimore Ravens | Football</p><p><b>Market Data:</b> Avg Market Value: $287.95 | Recent Sales Range: $167.51 - $775.00 | Based on 1 market source</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,RICE-1999-STADIUMCLUBCHROME-NEVERCOMPROMISEREFRACTOR-NC39-PSA10,215,1999 Topps Stadium Club Chrome Jerry Rice Never Compromise Refractor #NC39 PS...,,127.75,1,,2750,<p><b>1999 Topps Stadium Club Chrome Jerry Rice #NC39</b></p><p><b>Grade:</b> PSA 10 GEM MINT</p><p>Never Compromise Refractor</p><p>San Francisco 49ers | Football</p><p><b>Market Data:</b> Avg Market Value: $124.62 | Recent Sales Range: $40.80 - $250.00 | Based on 1 market source</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,BRADY-2011-PRESTIGE-MATERIALS-075-PSA10,215,"2011 Panini Prestige Eli Manning, Carson Palmer, Aaron Rodgers, Tom Brady Mat...",,37.40,1,,2750,"<p><b>2011 Panini Prestige Eli Manning, Carson Palmer, Aaron Rodgers, Tom Brady #17</b></p><p><b>Grade:</b> PSA 10 GEM MINT<br><b>Serial Numbered:</b> 075/100</p><p>Materials | Game-Used Relic</p><p>Giants, Bengals, Packers, Patriots | Football</p><p><b>Market Data:</b> Avg Market Value: $33.25 | Recent Sales Range: $6.50 - $60.00 | Based on 1 market source</p><p>Card ships in PSA protective case with tracking.</p>",FixedPrice
Draft,JR-2024-PHOENIX-RISINGRKDUALPATAUTOBLUE-RRDPMPJ-PSA9,215,2024 Panini Phoenix Michael Penix Jr. Rising RK Dual Pat Auto-Blue #RRDP-MPJ ...,,77.11,1,,2750,<p><b>2024 Panini Phoenix Michael Penix Jr. #RRDP-MPJ</b></p><p><b>Grade:</b> PSA 9 MINT</p><p>Rising RK Dual Pat Auto-Blue | Rookie Card | Autograph | Game-Used Relic</p><p>Atlanta Falcons | Football</p><p><b>Market Data:</b> Avg Market Value: $70.23 | Recent Sales Range: $11.50 - $144.00 | Based on 1 market source</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,JEFFERSON-2024-OBSIDIAN-NUCLEUSPURPLE-7-PSA10,215,"2024 Panini Obsidian Aaron Jones, J.J. McCarthy, Justin Jefferson Nucleus Pur...",,0.00,1,,2750,"<p><b>2024 Panini Obsidian Aaron Jones, J.J. McCarthy, Justin Jefferson #7</b></p><p><b>Grade:</b> PSA 10 GEM MINT</p><p>Nucleus Purple</p><p>Minnesota Vikings | Football</p><p>Card ships in PSA protective case with tracking.</p>",FixedPrice
Draft,II-2024-DONRUSSOPTIC-MYHOUSEDRAGON-04-PSA10,215,2024 Panini Donruss Optic Patrick Mahomes II My House! Dragon #1 PSA 10 Kansa...,,13.82,1,,2750,<p><b>2024 Panini Donruss Optic Patrick Mahomes II #1</b></p><p><b>Grade:</b> PSA 10 GEM MINT<br><b>Serial Numbered:</b> 04/24</p><p>My House! Dragon</p><p>Kansas City Chiefs | Football</p><p><b>Market Data:</b> Avg Market Value: $12.29 | Recent Sales Range: $12.29 - $12.29</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,STAFFORD-2024-PRIZM-CHERRYBLOSSOMCHOICE-11-PSA9,215,2024 Panini Prizm Matthew Stafford Cherry Blossom Choice #166 PSA 9 Los Angel...,,48.31,1,,2750,<p><b>2024 Panini Prizm Matthew Stafford #166</b></p><p><b>Grade:</b> PSA 9 MINT<br><b>Serial Numbered:</b> 11/15</p><p>Cherry Blossom Choice</p><p>Los Angeles Rams | Football</p><p><b>Market Data:</b> Avg Market Value: $44.00 | Recent Sales Range: $35.00 - $50.00 | Based on 1 market source</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,NIX-2024-SELECT-SNAPSHOTSGREENPRIZM-1-PSA9,215,2024 Panini Select Bo Nix Snapshots Green Prizm #17 PSA 9 RC Denver Broncos /5,,39.75,1,,2750,<p><b>2024 Panini Select Bo Nix #17</b></p><p><b>Grade:</b> PSA 9 MINT<br><b>Serial Numbered:</b> 1/5</p><p>Snapshots Green Prizm | Rookie Card</p><p>Denver Broncos | Football</p><p><b>Market Data:</b> Avg Market Value: $36.75 | Recent Sales Range: $18.00 - $285.00 | Based on 1 market source</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,BOSA-2020-SELECT-GREENDISCOPRIZM-4-PSA10,215,2020 Panini Select Nick Bosa Green Disco Prizm #324 PSA 10 San Francisco 49er...,,173.22,1,,2750,<p><b>2020 Panini Select Nick Bosa #324</b></p><p><b>Grade:</b> PSA 10 GEM MINT<br><b>Serial Numbered:</b> 4/5</p><p>Green Disco Prizm</p><p>San Francisco 49ers | Football</p><p><b>Market Data:</b> Avg Market Value: $153.98 | Recent Sales Range: $36.00 - $559.00 | Based on 1 market source</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,HURTS-2023-MOSAIC-GOLD-06-PSA10,215,2023 Panini Mosaic Jalen Hurts Gold #192 PSA 10 Philadelphia Eagles /10,,134.47,1,,2750,<p><b>2023 Panini Mosaic Jalen Hurts #192</b></p><p><b>Grade:</b> PSA 10 GEM MINT<br><b>Serial Numbered:</b> 06/10</p><p>Gold</p><p>Philadelphia Eagles | Football</p><p><b>Market Data:</b> Avg Market Value: $119.52 | Recent Sales Range: $30.71 - $420.00 | Based on 1 market source</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,LAWRENCE-2021-ONE-PATCHAUTOGRAPH-1-PSA10,215,2021 Panini One Trevor Lawrence Patch Autograph #1 PSA 10 RC Jacksonville Jag...,,2025.00,1,,2750,<p><b>2021 Panini One Trevor Lawrence #1</b></p><p><b>Grade:</b> PSA 10 GEM MINT</p><p>Patch Autograph | Rookie Card | Autograph | Game-Used Relic</p><p>Jacksonville Jaguars | Football</p><p><b>Market Data:</b> Avg Market Value: $1800.00 | Recent Sales Range: $1800.00 - $1800.00 | Based on 1 market source</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
