#INFO,Version=0.0.2,Template= eBay-draft-listings-template_US,,,,,,,,
#INFO Action and Category ID are required fields. 1) Set Action to Draft 2) Please find the category ID for your listings here: https://pages.ebay.com/sellerinformation/news/categorychanges.html,,,,,,,,,,
"#INFO After you've successfully uploaded your draft from the Seller Hub Reports tab, complete your drafts to active listings here: https://www.ebay.com/sh/lst/drafts",,,,,,,,,,
#INFO,,,,,,,,,,
Action(SiteID=US|Country=US|Currency=USD|Version=1193|CC=UTF-8),Custom label (SKU),Category ID,Title,UPC,Price,Quantity,Item photo URL,Condition ID,Description,Format
Draft,JETER-1995-7-RAW,215,1995 Fleer Major League Prospects Derek Jeter #7 New York Yankees,,4.95,1,,3000,<p><b>1995 Fleer Major League Prospects Derek Jeter #7</b></p><p>New York Yankees | Baseball</p><p><b>Market Data:</b> Avg Market Value: $5.50 | Recent Sales Range: $0.99 - $32.00 | Based on 4 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,GARCIAPARRA-1998-345-RAW,215,1998 Topps Stadium Club Nomar Garciaparra #345 Boston Red Sox,,2.93,1,,3000,<p><b>1998 Topps Stadium Club Nomar Garciaparra #345</b></p><p>Boston Red Sox | Baseball</p><p><b>Market Data:</b> Avg Market Value: $3.26 | Recent Sales Range: $0.99 - $20.00 | Based on 3 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,WEMBANYAMA-2024-VW-4-RAW,215,2024 Topps Now Victor Wembanyama #VW-4 RC,,40.65,1,,3000,<p><b>2024 Topps Now Victor Wembanyama #VW-4</b></p><p>Rookie Card</p><p>Basketball</p><p><b>Market Data:</b> Avg Market Value: $45.17 | Recent Sales Range: $31.00 - $107.50 | Based on 4 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,JR.-2024-ES-BJ-RAW,215,2024 Topps Finest Bronny James Jr. Electrifying Signatures Geometric #ES-BJ R...,,43.35,1,,3000,<p><b>2024 Topps Finest Bronny James Jr. #ES-BJ</b></p><p><b>Serial Numbered:</b> 74/99</p><p>Electrifying Signatures Geometric | Rookie Card | Autograph</p><p>Los Angeles Lakers | Basketball</p><p><b>Market Data:</b> Avg Market Value: $48.16 | Recent Sales Range: $4.99 - $90.00 | Based on 3 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,NASH-2003-D-SN-RAW,215,2003 Fleer Ultra Roundball Steve Nash #D-SN Dallas Mavericks,,21.68,1,,3000,<p><b>2003 Fleer Ultra Roundball Steve Nash #D-SN</b></p><p>Game-Used Relic</p><p>Dallas Mavericks | Basketball</p><p><b>Market Data:</b> Avg Market Value: $24.09 | Recent Sales Range: $1.75 - $99.99 | Based on 4 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,MANNING-2022-CC-7-RAW,215,2022 Panini Clearly Donruss Football Champions Peyton Manning #CC-7 Indianapo...,,26.13,1,,3000,<p><b>2022 Panini Clearly Donruss Football Champions Peyton Manning #CC-7</b></p><p>Indianapolis Colts | Football</p><p><b>Market Data:</b> Avg Market Value: $29.03 | Recent Sales Range: $1.09 - $150.00 | Based on 4 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,CHASE-2024-8-RAW,215,2024 Panini Contenders Justin Jefferson / Ja'Marr Chase #8 Minnesota Vikings ...,,5.73,1,,3000,<p><b>2024 Panini Contenders Justin Jefferson / Ja'Marr Chase #8</b></p><p><b>Serial Numbered:</b> 11/25</p><p>Minnesota Vikings / Cincinnati Bengals | Football</p><p><b>Market Data:</b> Avg Market Value: $6.37 | Recent Sales Range: $3.95 - $10.00 | Based on 4 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,BROWN-2024-98-RAW,215,2024 Panini Prestige Football Amon-Ra St. Brown Xtra Points #98 Detroit Lions,,5.74,1,,3000,<p><b>2024 Panini Prestige Football Amon-Ra St. Brown #98</b></p><p><b>Serial Numbered:</b> 189/599</p><p>Xtra Points</p><p>Detroit Lions | Football</p><p><b>Market Data:</b> Avg Market Value: $6.38 | Recent Sales Range: $0.99 - $44.00 | Based on 4 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,ROSE-2021-LDS-DR-RAW,215,2021 Topps Legends of The Court Dennis Rodman and Jalen Rose #LDS-DR,,87.72,1,,3000,<p><b>2021 Topps Legends of The Court Dennis Rodman and Jalen Rose #LDS-DR</b></p><p><b>Serial Numbered:</b> 10/25</p><p>Autograph</p><p>Basketball</p><p><b>Market Data:</b> Avg Market Value: $97.46 | Recent Sales Range: $11.50 - $129.99 | Based on 3 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,ROBINSON-2024-MA-DR-RAW,215,2024 Topps Finest Basketball Masters David Robinson #MA-DR,,32.34,1,,3000,<p><b>2024 Topps Finest Basketball Masters David Robinson #MA-DR</b></p><p><b>Serial Numbered:</b> 01/50</p><p>Autograph</p><p>Basketball</p><p><b>Market Data:</b> Avg Market Value: $35.94 | Recent Sales Range: $20.00 - $49.99 | Based on 3 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,FAVRE-1996-AP-4-RAW,215,1996 Upper Deck SP Brett Favre #AP-4 Green Bay Packers,,2.67,1,,3000,<p><b>1996 Upper Deck SP Brett Favre #AP-4</b></p><p>Green Bay Packers | Football</p><p><b>Market Data:</b> Avg Market Value: $2.97 | Recent Sales Range: $0.99 - $20.54 | Based on 3 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,SLOVIS-2024-RCA-KS-RAW,215,2024 Topps Signature Class Football Kedon Slovis Rookie Class Auto Variation ...,,19.84,1,,3000,<p><b>2024 Topps Signature Class Football Kedon Slovis #RCA-KS</b></p><p>Rookie Class Auto Variation Card | Rookie Card | Autograph</p><p>Houston | Football</p><p><b>Market Data:</b> Avg Market Value: $22.04 | Recent Sales Range: $1.25 - $250.00 | Based on 3 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,FISKE-2024-RCA-BF-RAW,215,2024 Topps Signature Class Football Braden Fiske Rookie Class Auto Variation ...,,14.44,1,,3000,<p><b>2024 Topps Signature Class Football Braden Fiske #RCA-BF</b></p><p>Rookie Class Auto Variation Card | Rookie Card | Autograph</p><p>Los Angeles Rams | Football</p><p><b>Market Data:</b> Avg Market Value: $16.05 | Recent Sales Range: $0.99 - $103.50 | Based on 3 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,BENSON-2024-RCV-TB-RAW,215,2024 Topps Signature Class Trey Benson Chrome Auto Variation #RCV-TB RC Arizo...,,10.43,1,,3000,<p><b>2024 Topps Signature Class Trey Benson #RCV-TB</b></p><p><b>Serial Numbered:</b> 1/5</p><p>Chrome Auto Variation | Rookie Card | Autograph</p><p>Arizona Cardinals | Football</p><p><b>Market Data:</b> Avg Market Value: $11.59 | Recent Sales Range: $1.00 - $99.00 | Based on 4 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,ESTIME-2024-RCC-AE-RAW,215,2024 Topps Signature Class Crystal Clear Audric Estime Crystal Clear Variatio...,,4.01,1,,3000,<p><b>2024 Topps Signature Class Crystal Clear Audric Estime #RCC-AE</b></p><p>Crystal Clear Variation | Rookie Card | Autograph</p><p>Denver Broncos | Football</p><p><b>Market Data:</b> Avg Market Value: $4.45 | Recent Sales Range: $1.90 - $9.49 | Based on 3 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,WORTHY-2024-146-RAW,215,2024 Topps Chrome Xavier Worthy #146 RC Kansas City Chiefs,,5.97,1,,3000,<p><b>2024 Topps Chrome Xavier Worthy #146</b></p><p>Rookie Card</p><p>Kansas City Chiefs | Football</p><p><b>Market Data:</b> Avg Market Value: $6.64 | Recent Sales Range: $0.99 - $24.99 | Based on 4 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,KITTLE-2024-MM-11-RAW,215,2024 Panini Mosaic George Kittle Men of Mastery #MM-11 San Francisco 49ers,,3.66,1,,3000,<p><b>2024 Panini Mosaic George Kittle #MM-11</b></p><p>Men of Mastery</p><p>San Francisco 49ers | Football</p><p><b>Market Data:</b> Avg Market Value: $4.06 | Recent Sales Range: $1.00 - $12.04 | Based on 4 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,BRADY-2021-88-RAW,215,2021 Panini Playbook Football Tom Brady #88 Tampa Bay Buccaneers,,94.20,1,,3000,<p><b>2021 Panini Playbook Football Tom Brady #88</b></p><p>Tampa Bay Buccaneers | Football</p><p><b>Market Data:</b> Avg Market Value: $104.67 | Recent Sales Range: $0.99 - $10356.00 | Based on 5 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,BRADY-2010-70-RAW,215,2010 Topps Triple Threads Tom Brady #70 New England Patriots,,15.82,1,,3000,<p><b>2010 Topps Triple Threads Tom Brady #70</b></p><p><b>Serial Numbered:</b> 196/499</p><p>New England Patriots | Football</p><p><b>Market Data:</b> Avg Market Value: $17.58 | Recent Sales Range: $10.50 - $34.40 | Based on 4 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,MACKEY-2005-LS-JY-RAW,215,2005 Upper Deck NFL Legends John Mackey #LS-JY Indianapolis Colts,,11.43,1,,3000,<p><b>2005 Upper Deck NFL Legends John Mackey #LS-JY</b></p><p>Autograph</p><p>Indianapolis Colts | Football</p><p><b>Market Data:</b> Avg Market Value: $12.70 | Recent Sales Range: $7.95 - $17.50 | Based on 4 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,RICE-2025-SC-23-RAW,215,2025 Topps Signature Class Jerry Rice #SC-23 San Francisco 49ers,,4.68,1,,3000,<p><b>2025 Topps Signature Class Jerry Rice #SC-23</b></p><p>San Francisco 49ers | Football</p><p><b>Market Data:</b> Avg Market Value: $5.21 | Recent Sales Range: $1.00 - $12.99 | Based on 4 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,MAYE-2024-1-RAW,215,2024 Panini Contenders Jayden Daniels / Drake Maye #1 RC Washington Commander...,,3.29,1,,3000,<p><b>2024 Panini Contenders Jayden Daniels / Drake Maye #1</b></p><p>Rookie Card</p><p>Washington Commanders / New England Patriots | Football</p><p><b>Market Data:</b> Avg Market Value: $3.65 | Recent Sales Range: $1.50 - $11.50 | Based on 4 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,JOHNSON-2009-F3R3E-RAW,215,"2009 Upper Deck SPx Rashard Mendenhall, Adrian Peterson, Chris Johnson #F3R3E...",,9.78,1,,3000,"<p><b>2009 Upper Deck SPx Rashard Mendenhall, Adrian Peterson, Chris Johnson #F3R3E</b></p><p><b>Serial Numbered:</b> 26/99</p><p>Game-Used Relic</p><p>Pittsburgh Steelers, Minnesota Vikings, Tennessee Titans | Football</p><p><b>Market Data:</b> Avg Market Value: $10.87 | Recent Sales Range: $3.25 - $29.00 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>",FixedPrice
Draft,WELKER-2024-5-RAW,215,2024 Panini Mosaic Football Wes Welker Moments in Time #5 New England Patriots,,3.50,1,,3000,<p><b>2024 Panini Mosaic Football Wes Welker #5</b></p><p><b>Serial Numbered:</b> 20/49</p><p>Moments in Time</p><p>New England Patriots | Football</p><p><b>Market Data:</b> Avg Market Value: $3.89 | Recent Sales Range: $0.99 - $12.00 | Based on 3 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,TURNER-2024-162-RAW,215,2024 Topps Resurgence Dallas Turner #162 RC Minnesota Vikings,,2.36,1,,3000,<p><b>2024 Topps Resurgence Dallas Turner #162</b></p><p>Rookie Card</p><p>Minnesota Vikings | Football</p><p><b>Market Data:</b> Avg Market Value: $2.62 | Recent Sales Range: $0.99 - $18.99 | Based on 4 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,CARTER-2025-BCV-32-RAW,215,2025 Topps Signature Class Cris Carter #BCV-32 Minnesota Vikings,,4.49,1,,3000,<p><b>2025 Topps Signature Class Cris Carter #BCV-32</b></p><p>Minnesota Vikings | Football</p><p><b>Market Data:</b> Avg Market Value: $4.99 | Recent Sales Range: $0.99 - $36.00 | Based on 4 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,MCNABB-2020-158-RAW,215,2020 Topps Chrome Black Donovan McNabb Black #158 Philadelphia Eagles,,5.36,1,,3000,<p><b>2020 Topps Chrome Black Donovan McNabb #158</b></p><p>Black</p><p>Philadelphia Eagles | Football</p><p><b>Market Data:</b> Avg Market Value: $5.96 | Recent Sales Range: $0.99 - $19.50 | Based on 3 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,WILSON-2024-180-RAW,215,2024 Topps Resurgence Roman Wilson Green #180 RC Pittsburgh Steelers,,4.46,1,,3000,<p><b>2024 Topps Resurgence Roman Wilson #180</b></p><p>Green | Rookie Card</p><p>Pittsburgh Steelers | Football</p><p><b>Market Data:</b> Avg Market Value: $4.96 | Recent Sales Range: $0.99 - $16.50 | Based on 4 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,II-2021-1-RAW,215,2021 Panini Absolute Football Patrick Mahomes II #1 Kansas City Chiefs,,2.30,1,,3000,<p><b>2021 Panini Absolute Football Patrick Mahomes II #1</b></p><p><b>Serial Numbered:</b> 207/499</p><p>Kansas City Chiefs | Football</p><p><b>Market Data:</b> Avg Market Value: $2.56 | Recent Sales Range: $0.99 - $10.00 | Based on 4 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,STOVER-2024-136-RAW,215,2024 Topps Resurgence Cade Stover #136 RC Houston Texans,,2.14,1,,3000,<p><b>2024 Topps Resurgence Cade Stover #136</b></p><p>Rookie Card</p><p>Houston Texans | Football</p><p><b>Market Data:</b> Avg Market Value: $2.38 | Recent Sales Range: $0.99 - $4.99 | Based on 4 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
